ClienteID,Nombre,Edad,Localizacion,Producto,Categoria,Transacciones,Fecha
4945,Eva,50,"New York, NY",Smartwatch,Wearables,322,2023-01-14 07:00:00
3701,Grace,47,"San Diego, CA",Headphones,Audio,860,2023-01-14 08:00:00
2028,Isla,20,"Phoenix, AZ",Smartwatch,Wearables,925,2023-01-14 09:00:00
7310,Hannah,40,"Houston, TX",Smartphone,Electronics,878,2023-01-14 10:00:00
5480,Alice,27,"Dallas, TX",Laptop,Computers,661,2023-01-14 11:00:00
4703,David,64,"Dallas, TX",Laptop,Computers,721,2023-01-14 12:00:00
8259,Eva,49,"Los Angeles, CA",Laptop,Computers,968,2023-01-14 13:00:00
1741,Grace,65,"New York, NY",Laptop,Computers,299,2023-01-14 14:00:00
3234,Hannah,44,"San Diego, CA",Headphones,Audio,877,2023-01-14 15:00:00
2613,Hannah,53,"Invalid, XX",Smartphone,Electronics,969,2023-01-14 16:00:00
4536,David,41,"Houston, TX",Smartphone,Electronics,562,2023-01-14 17:00:00
1557,Grace,37,"New York, NY",Smartphone,Electronics,619,2023-01-14 18:00:00
8430,Bob,20,"San Antonio, TX",Smartwatch,Wearables,547,2023-01-14 19:00:00
7062,Isla,22,"Phoenix, AZ",Laptop,Computers,769,2023-01-14 20:00:00
1857,Frank,20,"Phoenix, AZ",Tablet,Mobile,263,2023-01-14 21:00:00
2810,David,57,"Phoenix, AZ",Smartphone,Electronics,129,2023-01-14 22:00:00
3356,Frank,23,"San Jose, CA",Smartwatch,Wearables,194,2023-01-14 23:00:00
5065,Grace,32,"Dallas, TX",Headphones,Audio,460,2023-01-15 00:00:00
4506,Jack,23,"San Antonio, TX",Laptop,Computers,502,2023-01-15 01:00:00
5387,Hannah,40,"Los Angeles, CA",Smartwatch,Wearables,660,2023-01-15 02:00:00
8330,David,47,"San Jose, CA",Tablet,Mobile,325,2023-01-15 03:00:00
9938,Isla,56,"Dallas, TX",Tablet,Mobile,688,2023-01-15 04:00:00
7935,Frank,57,"Houston, TX",Headphones,Audio,212,2023-01-15 05:00:00
1240,Alice,65,"Phoenix, AZ",Smartphone,Electronics,349,2023-01-15 06:00:00
6020,Charlie,38,"Los Angeles, CA",Smartphone,Electronics,544,2023-01-15 07:00:00
8912,Alice,62,"Chicago, IL",Smartwatch,Wearables,561,2023-01-15 08:00:00
2152,Frank,54,"Phoenix, AZ",Smartwatch,Wearables,641,2023-01-15 09:00:00
4939,Frank,39,"New York, NY",Smartphone,Electronics,170,2023-01-15 10:00:00
3574,Grace,69,"New York, NY",Smartphone,Electronics,349,2023-01-15 11:00:00
4300,Alice,19,"New York, NY",Smartwatch,Wearables,293,2023-01-15 12:00:00
5837,Alice,31,"San Antonio, TX",Laptop,Computers,390,2023-01-15 13:00:00
9367,Eva,35,"San Jose, CA",Tablet,Mobile,580,2023-01-15 14:00:00
7947,Eva,67,"Houston, TX",Tablet,Mobile,534,2023-01-15 15:00:00
7901,Alice,67,"Houston, TX",Headphones,Audio,657,2023-01-15 16:00:00
2076,Grace,32,"Chicago, IL",Tablet,Mobile,289,2023-01-15 17:00:00
1334,Grace,54,"Los Angeles, CA",Smartwatch,Wearables,863,2023-01-15 18:00:00
7436,Frank,19,"Houston, TX",Laptop,Computers,545,2023-01-15 19:00:00
2730,Grace,60,"Los Angeles, CA",Smartwatch,Wearables,131,2023-01-15 20:00:00
6255,Frank,37,"San Antonio, TX",Smartphone,Electronics,500,2023-01-15 21:00:00
4853,Jack,27,"San Jose, CA",Smartphone,Electronics,598,2023-01-15 22:00:00
2724,Bob,22,"Philadelphia, PA",Tablet,Mobile,767,2023-01-15 23:00:00
1802,Eva,49,"Philadelphia, PA",Laptop,Computers,696,2023-01-16 00:00:00
1911,Grace,19,"Los Angeles, CA",Headphones,Audio,867,2023-01-16 01:00:00
4067,Bob,61,"Phoenix, AZ",Smartwatch,Wearables,918,2023-01-16 02:00:00
8021,Eva,66,"San Jose, CA",Headphones,Audio,118,2023-01-16 03:00:00
9527,Charlie,22,"San Diego, CA",Headphones,Audio,452,2023-01-16 04:00:00
9187,Isla,38,"Los Angeles, CA",Headphones,Audio,284,2023-01-16 05:00:00
5332,Jack,35,"San Diego, CA",Headphones,Audio,611,2023-01-16 06:00:00
3015,Alice,65,"Dallas, TX",Smartwatch,Wearables,942,2023-01-16 07:00:00
4659,Grace,57,"Chicago, IL",Smartphone,Electronics,324,2023-01-16 08:00:00
1398,Jack,21,"Houston, TX",Smartwatch,Wearables,746,2023-01-16 09:00:00
5097,David,49,"San Diego, CA",Smartphone,Electronics,491,2023-01-16 10:00:00
9069,Eva,53,"Los Angeles, CA",Smartphone,Electronics,769,2023-01-16 11:00:00
1015,Alice,21,"Los Angeles, CA",Smartwatch,Wearables,362,2023-01-16 12:00:00
5374,Eva,34,"New York, NY",Smartwatch,Wearables,850,2023-01-16 13:00:00
6470,Hannah,69,"Los Angeles, CA",Smartwatch,Wearables,669,2023-01-16 14:00:00
7513,Frank,59,"Dallas, TX",Smartphone,Electronics,851,2023-01-16 15:00:00
2576,Bob,50,"Phoenix, AZ",Smartwatch,Wearables,697,2023-01-16 16:00:00
9569,Bob,39,"Houston, TX",Laptop,Computers,126,2023-01-16 17:00:00
6174,Isla,35,"Los Angeles, CA",Tablet,Mobile,651,2023-01-16 18:00:00
6485,Alice,44,"Los Angeles, CA",Tablet,Mobile,333,2023-01-16 19:00:00
6915,Bob,32,"Philadelphia, PA",Laptop,Computers,455,2023-01-16 20:00:00
9945,Hannah,42,"San Antonio, TX",Tablet,Mobile,208,2023-01-16 21:00:00
2307,Frank,27,"Houston, TX",Smartphone,Electronics,519,2023-01-16 22:00:00
5532,Charlie,33,"San Antonio, TX",Smartwatch,Wearables,118,2023-01-16 23:00:00
8106,Charlie,21,"New York, NY",Smartwatch,Wearables,224,2023-01-17 00:00:00
6913,Isla,48,"San Diego, CA",Smartwatch,Wearables,190,2023-01-17 01:00:00
5774,Bob,49,"Chicago, IL",Laptop,Computers,539,2023-01-17 02:00:00
7214,Jack,41,"San Antonio, TX",Laptop,Computers,681,2023-01-17 03:00:00
1053,Eva,35,"San Antonio, TX",Smartphone,Electronics,435,2023-01-17 04:00:00
6495,Grace,49,"Chicago, IL",Laptop,Computers,635,2023-01-17 05:00:00
4642,Frank,45,"Phoenix, AZ",Smartwatch,Wearables,865,2023-01-17 06:00:00
1079,Alice,28,"Los Angeles, CA",Smartphone,Electronics,251,2023-01-17 07:00:00
6964,Jack,25,"Dallas, TX",Smartphone,Electronics,257,2023-01-17 08:00:00
6609,Charlie,18,"Phoenix, AZ",Smartwatch,Wearables,778,2023-01-17 09:00:00
8203,Eva,19,"Houston, TX",Headphones,Audio,784,2023-01-17 10:00:00
8423,Charlie,38,"San Jose, CA",Smartwatch,Wearables,710,2023-01-17 11:00:00
1285,Charlie,66,"Chicago, IL",Smartphone,Electronics,856,2023-01-17 12:00:00
8963,Eva,69,"New York, NY",Headphones,Audio,341,2023-01-17 13:00:00
8966,Hannah,36,"San Antonio, TX",Smartwatch,Wearables,276,2023-01-17 14:00:00
1227,Jack,59,"Chicago, IL",Smartwatch,Wearables,262,2023-01-17 15:00:00
2976,Hannah,47,"San Jose, CA",Headphones,Audio,247,2023-01-17 16:00:00
3218,Hannah,57,"New York, NY",Headphones,Audio,391,2023-01-17 17:00:00
4316,Frank,42,"San Jose, CA",Tablet,Mobile,469,2023-01-17 18:00:00
2984,Isla,26,"San Jose, CA",Headphones,Audio,758,2023-01-17 19:00:00
4464,Eva,59,"San Diego, CA",Laptop,Computers,779,2023-01-17 20:00:00
4723,Jack,69,"San Diego, CA",Headphones,Audio,208,2023-01-17 21:00:00
3345,Grace,45,"Chicago, IL",Smartphone,Electronics,444,2023-01-17 22:00:00
7600,Alice,54,"San Jose, CA",Headphones,Audio,469,2023-01-17 23:00:00
2460,David,49,"Chicago, IL",Smartwatch,Wearables,121,2023-01-18 00:00:00
8513,Alice,58,"Los Angeles, CA",Laptop,Computers,292,2023-01-18 01:00:00
5573,Jack,28,"San Diego, CA",Headphones,Audio,866,2023-01-18 02:00:00
2208,Bob,67,"Dallas, TX",Laptop,Computers,838,2023-01-18 03:00:00
4795,Frank,38,"Houston, TX",Tablet,Mobile,250,2023-01-18 04:00:00
3508,Alice,41,"Houston, TX",Laptop,Computers,763,2023-01-18 05:00:00
2667,Isla,18,"Phoenix, AZ",Smartwatch,Wearables,394,2023-01-18 06:00:00
8739,Frank,33,"Chicago, IL",Tablet,Mobile,186,2023-01-18 07:00:00
7539,Hannah,69,"Phoenix, AZ",Headphones,Audio,137,2023-01-18 08:00:00
8003,Jack,41,"Houston, TX",Laptop,Computers,738,2023-01-18 09:00:00
7677,Jack,27,"San Diego, CA",Tablet,Mobile,274,2023-01-18 10:00:00
4412,Hannah,49,"Phoenix, AZ",Headphones,Audio,490,2023-01-18 11:00:00
8706,Bob,45,"San Antonio, TX",Headphones,Audio,202,2023-01-18 12:00:00
5309,Bob,67,"Houston, TX",Laptop,Computers,527,2023-01-18 13:00:00
7540,Charlie,50,"Los Angeles, CA",Laptop,Computers,812,2023-01-18 14:00:00
9783,Hannah,55,"San Diego, CA",Tablet,Mobile,320,2023-01-18 15:00:00
1365,Hannah,39,"Houston, TX",Laptop,Computers,268,2023-01-18 16:00:00
6911,Eva,18,"Dallas, TX",Headphones,Audio,718,2023-01-18 17:00:00
3221,Bob,52,"Philadelphia, PA",Smartwatch,Wearables,525,2023-01-18 18:00:00
1272,David,62,"San Diego, CA",Tablet,Mobile,685,2023-01-18 19:00:00
4621,David,29,"Dallas, TX",Smartwatch,Wearables,562,2023-01-18 20:00:00
4642,Grace,63,"Dallas, TX",Smartwatch,Wearables,659,2023-01-18 21:00:00
5585,David,42,"Dallas, TX",Headphones,Audio,477,2023-01-18 22:00:00
1601,Jack,45,"San Antonio, TX",Smartwatch,Wearables,683,2023-01-18 23:00:00
9803,Frank,34,"Chicago, IL",Smartphone,Electronics,588,2023-01-19 00:00:00
8478,Bob,34,"San Diego, CA",Tablet,Mobile,505,2023-01-19 01:00:00
1326,Bob,49,"San Antonio, TX",Headphones,Audio,290,2023-01-19 02:00:00
5261,Eva,62,"Dallas, TX",Laptop,Computers,540,2023-01-19 03:00:00
3927,Alice,21,"Phoenix, AZ",Headphones,Audio,949,2023-01-19 04:00:00
3108,Bob,64,"Houston, TX",Laptop,Computers,283,2023-01-19 05:00:00
2964,Charlie,58,"Los Angeles, CA",Headphones,Audio,517,2023-01-19 06:00:00
5459,Isla,66,"San Antonio, TX",Smartphone,Electronics,634,2023-01-19 07:00:00
6301,Isla,28,"Philadelphia, PA",Tablet,Mobile,127,2023-01-19 08:00:00
2754,Grace,37,"Philadelphia, PA",Smartwatch,Wearables,268,2023-01-19 09:00:00
3081,Eva,43,"San Jose, CA",Headphones,Audio,109,2023-01-19 10:00:00
7281,Bob,24,"San Diego, CA",Tablet,Mobile,919,2023-01-19 11:00:00
8865,Bob,48,"New York, NY",Tablet,Mobile,206,2023-01-19 12:00:00
3075,Hannah,24,"New York, NY",Tablet,Mobile,411,2023-01-19 13:00:00
5028,Charlie,21,"Houston, TX",Tablet,Mobile,237,2023-01-19 14:00:00
5201,Grace,25,"San Diego, CA",Tablet,Mobile,854,2023-01-19 15:00:00
2256,Frank,68,"Phoenix, AZ",Smartwatch,Wearables,548,2023-01-19 16:00:00
9387,Frank,31,"Dallas, TX",Smartwatch,Wearables,603,2023-01-19 17:00:00
6970,Charlie,39,"Chicago, IL",Headphones,Audio,128,2023-01-19 18:00:00
5297,Frank,40,"Philadelphia, PA",Laptop,Computers,529,2023-01-19 19:00:00
3156,David,42,"Philadelphia, PA",Headphones,Audio,140,2023-01-19 20:00:00
6857,Alice,53,"Houston, TX",Tablet,Mobile,808,2023-01-19 21:00:00
1040,Hannah,66,"Los Angeles, CA",Laptop,Computers,911,2023-01-19 22:00:00
9873,Isla,43,"Philadelphia, PA",Headphones,Audio,128,2023-01-19 23:00:00
3859,Charlie,41,"San Jose, CA",Laptop,Computers,727,2023-01-20 00:00:00
3462,Alice,35,"Chicago, IL",Smartwatch,Wearables,149,2023-01-20 01:00:00
3037,Alice,38,"San Diego, CA",Tablet,Mobile,596,2023-01-20 02:00:00
2674,Alice,64,"Los Angeles, CA",Laptop,Computers,119,2023-01-20 03:00:00
1363,Isla,22,"Chicago, IL",Smartphone,Electronics,802,2023-01-20 04:00:00
3518,Jack,32,"Dallas, TX",Tablet,Mobile,107,2023-01-20 05:00:00
9691,Eva,48,"Los Angeles, CA",Smartwatch,Wearables,828,2023-01-20 06:00:00
4053,Charlie,43,"San Jose, CA",Smartwatch,Wearables,804,2023-01-20 07:00:00
3470,Jack,21,"New York, NY",Headphones,Audio,199,2023-01-20 08:00:00
1578,Isla,21,"Chicago, IL",Smartphone,Electronics,399,2023-01-20 09:00:00
9027,Jack,61,"San Jose, CA",Laptop,Computers,883,2023-01-20 10:00:00
6842,Isla,67,"Philadelphia, PA",Headphones,Audio,168,2023-01-20 11:00:00
2257,Frank,36,"San Diego, CA",Smartwatch,Wearables,533,2023-01-20 12:00:00
7635,Eva,43,"San Jose, CA",Laptop,Computers,214,2023-01-20 13:00:00
3972,Alice,67,"Phoenix, AZ",Smartwatch,Wearables,480,2023-01-20 14:00:00
6041,Frank,50,"Los Angeles, CA",Smartwatch,Wearables,752,2023-01-20 15:00:00
7674,Eva,21,"San Diego, CA",Smartphone,Electronics,804,2023-01-20 16:00:00
4985,Isla,64,"Los Angeles, CA",Tablet,Mobile,939,2023-01-20 17:00:00
3988,Grace,55,"Houston, TX",Laptop,Computers,484,2023-01-20 18:00:00
2524,Charlie,41,"Dallas, TX",Smartphone,Electronics,631,2023-01-20 19:00:00
7487,Eva,48,"San Antonio, TX",Smartwatch,Wearables,714,2023-01-20 20:00:00
6839,Frank,51,"Chicago, IL",Smartwatch,Wearables,982,2023-01-20 21:00:00
9443,Bob,51,"New York, NY",Smartphone,Electronics,764,2023-01-20 22:00:00
6672,Grace,19,"Philadelphia, PA",Laptop,Computers,384,2023-01-20 23:00:00
1381,Isla,60,"Dallas, TX",Smartwatch,Wearables,806,2023-01-21 00:00:00
2804,Jack,25,"Houston, TX",Laptop,Computers,600,2023-01-21 01:00:00
2987,Isla,66,"San Antonio, TX",Smartphone,Electronics,352,2023-01-21 02:00:00
6218,Eva,38,"Chicago, IL",Smartwatch,Wearables,373,2023-01-21 03:00:00
3642,Hannah,29,"New York, NY",Headphones,Audio,472,2023-01-21 04:00:00
1023,Isla,53,"Phoenix, AZ",Headphones,Audio,565,2023-01-21 05:00:00
1352,Frank,18,"New York, NY",Smartwatch,Wearables,955,2023-01-21 06:00:00
7216,David,59,"Los Angeles, CA",Tablet,Mobile,540,2023-01-21 07:00:00
5088,David,56,"San Antonio, TX",Smartwatch,Wearables,681,2023-01-21 08:00:00
1770,Charlie,33,"New York, NY",Smartwatch,Wearables,191,2023-01-21 09:00:00
5753,Isla,66,"Philadelphia, PA",Smartwatch,Wearables,673,2023-01-21 10:00:00
6569,Jack,23,"San Antonio, TX",Smartphone,Electronics,663,2023-01-21 11:00:00
2747,Frank,50,"Houston, TX",Smartwatch,Wearables,689,2023-01-21 12:00:00
6475,Hannah,60,"Houston, TX",Smartwatch,Wearables,253,2023-01-21 13:00:00
1621,Bob,30,"Los Angeles, CA",Smartphone,Electronics,810,2023-01-21 14:00:00
1018,David,62,"Phoenix, AZ",Smartwatch,Wearables,861,2023-01-21 15:00:00
9985,Bob,26,"San Antonio, TX",Headphones,Audio,366,2023-01-21 16:00:00
4341,Charlie,52,"Houston, TX",Headphones,Audio,632,2023-01-21 17:00:00
8726,Bob,45,"San Diego, CA",Smartwatch,Wearables,296,2023-01-21 18:00:00
2902,Isla,51,"San Diego, CA",Smartphone,Electronics,258,2023-01-21 19:00:00
5637,Isla,49,"San Antonio, TX",Smartwatch,Wearables,656,2023-01-21 20:00:00
2940,Frank,18,"Chicago, IL",Smartwatch,Wearables,208,2023-01-21 21:00:00
2206,Grace,56,"San Jose, CA",Laptop,Computers,291,2023-01-21 22:00:00
8837,Eva,42,"Dallas, TX",Tablet,Mobile,894,2023-01-21 23:00:00
5080,Jack,69,"San Diego, CA",Smartphone,Electronics,836,2023-01-22 00:00:00
1164,Alice,27,"San Jose, CA",Tablet,Mobile,773,2023-01-22 01:00:00
7952,David,19,"New York, NY",Laptop,Computers,661,2023-01-22 02:00:00
2211,David,21,"Dallas, TX",Tablet,Mobile,711,2023-01-22 03:00:00
4159,Hannah,42,"San Antonio, TX",Smartwatch,Wearables,337,2023-01-22 04:00:00
2495,Eva,33,"San Jose, CA",Headphones,Audio,482,2023-01-22 05:00:00
3419,Charlie,57,"San Jose, CA",Smartphone,Electronics,808,2023-01-22 06:00:00
8970,Alice,61,"Houston, TX",Smartphone,Electronics,509,2023-01-22 07:00:00
8684,Alice,22,"Phoenix, AZ",Smartwatch,Wearables,147,2023-01-22 08:00:00
9556,Eva,40,"San Antonio, TX",Tablet,Mobile,535,2023-01-22 09:00:00
8204,Hannah,37,"San Diego, CA",Smartphone,Electronics,994,2023-01-22 10:00:00
5214,Isla,20,"Houston, TX",Laptop,Computers,439,2023-01-22 11:00:00
1408,Jack,18,"San Antonio, TX",Laptop,Computers,177,2023-01-22 12:00:00
1362,Jack,63,"Philadelphia, PA",Tablet,Mobile,232,2023-01-22 13:00:00
4440,Bob,68,"Dallas, TX",Laptop,Computers,495,2023-01-22 14:00:00
6272,Eva,42,"Houston, TX",Headphones,Audio,624,2023-01-22 15:00:00
5418,David,33,"Houston, TX",Smartwatch,Wearables,339,2023-01-22 16:00:00
1757,Charlie,58,"Invalid, XX",Smartphone,Electronics,446,2023-01-22 17:00:00
8891,Hannah,22,"San Diego, CA",Smartwatch,Wearables,574,2023-01-22 18:00:00
8645,Bob,53,"San Diego, CA",Tablet,Mobile,627,2023-01-22 19:00:00
9639,Bob,23,"Houston, TX",Smartwatch,Wearables,534,2023-01-22 20:00:00
3751,Eva,29,"Chicago, IL",Smartphone,Electronics,935,2023-01-22 21:00:00
2791,Jack,63,"Philadelphia, PA",Smartphone,Electronics,496,2023-01-22 22:00:00
8122,Jack,40,"Dallas, TX",Tablet,Mobile,848,2023-01-22 23:00:00
3389,Jack,63,"San Diego, CA",Smartphone,Electronics,687,2023-01-23 00:00:00
6386,Alice,55,"San Antonio, TX",Laptop,Computers,758,2023-01-23 01:00:00
9054,Grace,22,"San Antonio, TX",Smartwatch,Wearables,692,2023-01-23 02:00:00
8505,Isla,19,"Phoenix, AZ",Headphones,Audio,397,2023-01-23 03:00:00
8582,Bob,20,"Los Angeles, CA",Headphones,Audio,298,2023-01-23 04:00:00
1290,Jack,58,"Dallas, TX",Headphones,Audio,337,2023-01-23 05:00:00
9363,Alice,24,"Chicago, IL",Tablet,Mobile,280,2023-01-23 06:00:00
1300,Isla,43,"Dallas, TX",Headphones,Audio,100,2023-01-23 07:00:00
9115,Bob,29,"San Jose, CA",Smartwatch,Wearables,753,2023-01-23 08:00:00
8432,Isla,67,"Los Angeles, CA",Smartphone,Electronics,742,2023-01-23 09:00:00
4166,Hannah,62,"New York, NY",Laptop,Computers,451,2023-01-23 10:00:00
2746,Grace,18,"San Jose, CA",Headphones,Audio,620,2023-01-23 11:00:00
9706,Alice,18,"San Antonio, TX",Headphones,Audio,366,2023-01-23 12:00:00
9870,David,50,"New York, NY",Headphones,Audio,506,2023-01-23 13:00:00
6007,Grace,56,"San Diego, CA",Laptop,Computers,769,2023-01-23 14:00:00
1343,Frank,26,"Chicago, IL",Smartwatch,Wearables,218,2023-01-23 15:00:00
1028,Alice,18,"Chicago, IL",Headphones,Audio,360,2023-01-23 16:00:00
8236,Grace,32,"Dallas, TX",Smartphone,Electronics,641,2023-01-23 17:00:00
1106,Bob,42,"New York, NY",Tablet,Mobile,854,2023-01-23 18:00:00
6811,Hannah,61,"San Antonio, TX",Laptop,Computers,829,2023-01-23 19:00:00
6783,Bob,53,"Los Angeles, CA",Smartwatch,Wearables,423,2023-01-23 20:00:00
4360,David,27,"Chicago, IL",Smartphone,Electronics,702,2023-01-23 21:00:00
1489,Frank,67,"San Jose, CA",Laptop,Computers,272,2023-01-23 22:00:00
4760,Hannah,48,"San Diego, CA",Laptop,Computers,457,2023-01-23 23:00:00
9148,Charlie,68,"Chicago, IL",Tablet,Mobile,857,2023-01-24 00:00:00
9469,Frank,37,"Los Angeles, CA",Tablet,Mobile,746,2023-01-24 01:00:00
5076,Frank,22,"San Antonio, TX",Smartwatch,Wearables,755,2023-01-24 02:00:00
6959,Alice,45,"Chicago, IL",Headphones,Audio,939,2023-01-24 03:00:00
9819,Frank,51,"San Diego, CA",Tablet,Mobile,700,2023-01-24 04:00:00
3695,Alice,56,"Houston, TX",Smartwatch,Wearables,780,2023-01-24 05:00:00
1677,Isla,55,"Philadelphia, PA",Laptop,Computers,588,2023-01-24 06:00:00
6811,David,33,"San Diego, CA",Headphones,Audio,790,2023-01-24 07:00:00
4401,Eva,32,"Houston, TX",Smartphone,Electronics,154,2023-01-24 08:00:00
3442,Alice,58,"Phoenix, AZ",Laptop,Computers,291,2023-01-24 09:00:00
1554,Alice,56,"Chicago, IL",Smartwatch,Wearables,790,2023-01-24 10:00:00
9994,Isla,59,"Houston, TX",Smartphone,Electronics,632,2023-01-24 11:00:00
2162,Frank,43,"San Jose, CA",Laptop,Computers,206,2023-01-24 12:00:00
1423,Jack,47,"San Diego, CA",Tablet,Mobile,541,2023-01-24 13:00:00
9607,Jack,19,"San Antonio, TX",Smartwatch,Wearables,179,2023-01-24 14:00:00
3005,Frank,20,"Philadelphia, PA",Smartphone,Electronics,844,2023-01-24 15:00:00
3863,Eva,36,"Phoenix, AZ",Tablet,Mobile,750,2023-01-24 16:00:00
3012,Frank,41,"Dallas, TX",Smartphone,Electronics,811,2023-01-24 17:00:00
5309,Hannah,20,"Houston, TX",Headphones,Audio,710,2023-01-24 18:00:00
7581,Grace,57,"Chicago, IL",Headphones,Audio,977,2023-01-24 19:00:00
8647,Grace,22,"Philadelphia, PA",Smartwatch,Wearables,745,2023-01-24 20:00:00
8015,Isla,49,"Los Angeles, CA",Smartphone,Electronics,328,2023-01-24 21:00:00
4871,Isla,69,"Dallas, TX",Headphones,Audio,302,2023-01-24 22:00:00
7749,Isla,48,"Philadelphia, PA",Laptop,Computers,767,2023-01-24 23:00:00
7011,Alice,29,"Chicago, IL",Laptop,Computers,781,2023-01-25 00:00:00
2617,Frank,60,"Los Angeles, CA",Headphones,Audio,535,2023-01-25 01:00:00
2643,Eva,53,"Dallas, TX",Headphones,Audio,878,2023-01-25 02:00:00
6698,Hannah,53,"San Jose, CA",Smartwatch,Wearables,809,2023-01-25 03:00:00
1953,Jack,48,"Chicago, IL",Smartwatch,Wearables,513,2023-01-25 04:00:00
6425,Hannah,50,"Philadelphia, PA",Laptop,Computers,795,2023-01-25 05:00:00
5247,Hannah,24,"Dallas, TX",Tablet,Mobile,305,2023-01-25 06:00:00
8037,Eva,43,"Chicago, IL",Smartphone,Electronics,944,2023-01-25 07:00:00
1908,Jack,43,"Dallas, TX",Tablet,Mobile,710,2023-01-25 08:00:00
7139,Jack,37,"Los Angeles, CA",Smartwatch,Wearables,608,2023-01-25 09:00:00
7599,Alice,51,"Houston, TX",Tablet,Mobile,867,2023-01-25 10:00:00
5429,David,50,"San Jose, CA",Smartwatch,Wearables,148,2023-01-25 11:00:00
9654,Grace,36,"Chicago, IL",Tablet,Mobile,260,2023-01-25 12:00:00
6966,Bob,34,"San Antonio, TX",Laptop,Computers,238,2023-01-25 13:00:00
5534,Grace,60,"Houston, TX",Smartwatch,Wearables,420,2023-01-25 14:00:00
7240,Eva,54,"Houston, TX",Laptop,Computers,604,2023-01-25 15:00:00
5489,Frank,23,"New York, NY",Tablet,Mobile,785,2023-01-25 16:00:00
4538,Frank,39,"San Jose, CA",Headphones,Audio,381,2023-01-25 17:00:00
9458,Eva,55,"Chicago, IL",Headphones,Audio,767,2023-01-25 18:00:00
7018,Jack,34,"Phoenix, AZ",Smartphone,Electronics,460,2023-01-25 19:00:00
6317,Grace,37,"Phoenix, AZ",Headphones,Audio,771,2023-01-25 20:00:00
8208,David,59,"Houston, TX",Smartphone,Electronics,301,2023-01-25 21:00:00
7568,Alice,59,"San Antonio, TX",Tablet,Mobile,111,2023-01-25 22:00:00
8422,Isla,58,"San Jose, CA",Smartphone,Electronics,344,2023-01-25 23:00:00
4539,Grace,43,"San Jose, CA",Smartphone,Electronics,351,2023-01-26 00:00:00
3866,Isla,45,"Houston, TX",Smartphone,Electronics,474,2023-01-26 01:00:00
5278,Isla,67,"San Antonio, TX",Laptop,Computers,583,2023-01-26 02:00:00
3546,Grace,62,"Philadelphia, PA",Smartphone,Electronics,185,2023-01-26 03:00:00
3117,Bob,25,"Philadelphia, PA",Smartwatch,Wearables,755,2023-01-26 04:00:00
2799,Bob,60,"Phoenix, AZ",Tablet,Mobile,866,2023-01-26 05:00:00
9314,David,24,"San Diego, CA",Laptop,Computers,682,2023-01-26 06:00:00
1391,Isla,24,"Dallas, TX",Smartwatch,Wearables,791,2023-01-26 07:00:00
4298,Grace,46,"Dallas, TX",Tablet,Mobile,199,2023-01-26 08:00:00
5553,Isla,20,"Philadelphia, PA",Laptop,Computers,997,2023-01-26 09:00:00
4143,David,33,"Phoenix, AZ",Tablet,Mobile,812,2023-01-26 10:00:00
3559,Isla,30,"New York, NY",Headphones,Audio,335,2023-01-26 11:00:00
7072,Grace,67,"Chicago, IL",Tablet,Mobile,961,2023-01-26 12:00:00
2095,Hannah,35,"San Diego, CA",Headphones,Audio,255,2023-01-26 13:00:00
6894,Alice,61,"New York, NY",Headphones,Audio,289,2023-01-26 14:00:00
5141,Isla,30,"New York, NY",Tablet,Mobile,768,2023-01-26 15:00:00
5688,Hannah,48,"Invalid, XX",Headphones,Audio,866,2023-01-26 16:00:00
9964,Alice,20,"San Antonio, TX",Laptop,Computers,310,2023-01-26 17:00:00
5577,Hannah,47,"Los Angeles, CA",Headphones,Audio,601,2023-01-26 18:00:00
6528,Eva,20,"Philadelphia, PA",Smartphone,Electronics,477,2023-01-26 19:00:00
2198,Charlie,43,"Dallas, TX",Laptop,Computers,972,2023-01-26 20:00:00
5750,Hannah,19,"San Diego, CA",Laptop,Computers,923,2023-01-26 21:00:00
8871,Charlie,56,"Philadelphia, PA",Laptop,Computers,636,2023-01-26 22:00:00
6790,Hannah,51,"Los Angeles, CA",Smartphone,Electronics,960,2023-01-26 23:00:00
4038,Eva,55,"Chicago, IL",Smartphone,Electronics,570,2023-01-27 00:00:00
7830,Hannah,30,"Chicago, IL",Smartphone,Electronics,813,2023-01-27 01:00:00
